year,percentage,gender,country_id,graduation_id
2023,35.1272,Male,205.0,GRD1334
2004,1.439,Male,173.0,GRD1335
2013,3.8476,Male,173.0,GRD1336
2017,8.7539,Male,173.0,GRD1337
2018,7.9598,Male,173.0,GRD1338
2019,6.2672,Male,173.0,GRD1339
2020,7.4696,Male,173.0,GRD1340
2022,6.5833,Male,173.0,GRD1341
2023,7.4337,Male,173.0,GRD1342
2024,7.7377,Male,173.0,GRD1343
2000,12.9214,Male,73.0,GRD1344
2001,12.9485,Male,73.0,GRD1345
2002,12.3182,Male,73.0,GRD1346
2003,10.6419,Male,73.0,GRD1347
2004,9.9156,Male,73.0,GRD1348
2005,7.8116,Male,73.0,GRD1349
2006,7.627,Male,73.0,GRD1350
2007,7.1276,Male,73.0,GRD1351
2008,6.8947,Male,73.0,GRD1352
2009,7.3313,Male,73.0,GRD1353
2010,7.5109,Male,73.0,GRD1354
2011,6.5357,Male,73.0,GRD1355
2012,7.4109,Male,73.0,GRD1356
2013,9.5646,Male,73.0,GRD1357
2014,11.1536,Male,73.0,GRD1358
2015,15.6062,Male,73.0,GRD1359
2016,19.2238,Male,73.0,GRD1360
2017,24.0363,Male,73.0,GRD1361
2018,31.0533,Male,73.0,GRD1362
2019,30.6348,Male,73.0,GRD1363
2020,32.3315,Male,73.0,GRD1364
2021,35.9361,Male,73.0,GRD1365
2022,26.5148,Male,73.0,GRD1366
2012,9.7678,Male,16.0,GRD1367
2016,49.5714,Male,154.0,GRD1368
2017,49.5525,Male,154.0,GRD1369
2018,46.5347,Male,154.0,GRD1370
2019,53.7606,Male,154.0,GRD1371
2020,57.634,Male,154.0,GRD1372
2021,55.0564,Male,154.0,GRD1373
2022,55.6507,Male,154.0,GRD1374
2023,62.0427,Male,154.0,GRD1375
2000,1.6724,Male,45.0,GRD1376
2002,5.7863,Male,79.0,GRD1377
2003,6.985,Male,79.0,GRD1378
2005,8.3296,Male,79.0,GRD1379
2006,8.426,Male,79.0,GRD1380
2007,8.902,Male,79.0,GRD1381
2008,9.0489,Male,79.0,GRD1382
2009,8.831,Male,79.0,GRD1383
2010,8.7247,Male,79.0,GRD1384
2011,9.8377,Male,79.0,GRD1385
2012,10.2263,Male,79.0,GRD1386
2013,9.7002,Male,79.0,GRD1387
2014,9.236,Male,79.0,GRD1388
2015,9.9985,Male,79.0,GRD1389
2016,9.631,Male,79.0,GRD1390
2017,10.2888,Male,79.0,GRD1391
2018,11.2412,Male,79.0,GRD1392
2019,10.6715,Male,79.0,GRD1393
2018,37.5758,Male,191.0,GRD1394
2020,49.7238,Male,191.0,GRD1395
2021,48.1081,Male,191.0,GRD1396
2022,56.1497,Male,191.0,GRD1397
2023,45.2514,Male,191.0,GRD1398
2024,50.0,Male,191.0,GRD1399
2010,24.3242,Male,210.0,GRD1400
2011,19.0611,Male,210.0,GRD1401
2012,18.8919,Male,210.0,GRD1402
2021,1.5882,Male,206.0,GRD1403
2000,19.6923,Male,66.0,GRD1404
2001,23.4468,Male,66.0,GRD1405
2002,20.5975,Male,66.0,GRD1406
2003,22.541,Male,66.0,GRD1407
2004,24.3702,Male,66.0,GRD1408
2005,25.6031,Male,66.0,GRD1409
2006,26.1387,Male,66.0,GRD1410
2007,27.2009,Male,66.0,GRD1411
2008,38.363,Male,66.0,GRD1412
2009,42.4803,Male,66.0,GRD1413
2010,34.3886,Male,66.0,GRD1414
2011,33.2899,Male,66.0,GRD1415
2012,32.9217,Male,66.0,GRD1416
2013,31.3697,Male,66.0,GRD1417
2014,29.9671,Male,66.0,GRD1418
2015,28.8496,Male,66.0,GRD1419
2017,26.1841,Male,66.0,GRD1420
2018,26.2127,Male,66.0,GRD1421
2019,24.0039,Male,66.0,GRD1422
2020,24.121,Male,66.0,GRD1423
2021,25.6688,Male,66.0,GRD1424
2022,27.5299,Male,66.0,GRD1425
2023,26.485,Male,66.0,GRD1426
2000,11.7651,Male,107.0,GRD1427
2001,11.358,Male,107.0,GRD1428
2002,13.5157,Male,107.0,GRD1429
2003,12.4476,Male,107.0,GRD1430
2004,14.5764,Male,107.0,GRD1431
2005,15.2172,Male,107.0,GRD1432
2006,16.1677,Male,107.0,GRD1433
2007,15.8002,Male,107.0,GRD1434
2008,16.3517,Male,107.0,GRD1435
2009,18.047,Male,107.0,GRD1436
2010,22.3919,Male,107.0,GRD1437
2011,25.4741,Male,107.0,GRD1438
2012,34.1603,Male,107.0,GRD1439
2013,41.5067,Male,107.0,GRD1440
2014,41.9869,Male,107.0,GRD1441
2015,43.8741,Male,107.0,GRD1442
2017,34.0387,Male,107.0,GRD1443
2018,34.566,Male,107.0,GRD1444
2019,31.6225,Male,107.0,GRD1445
2020,30.6964,Male,107.0,GRD1446
2021,31.8326,Male,107.0,GRD1447
2022,33.2423,Male,107.0,GRD1448
2023,32.2332,Male,107.0,GRD1449
2000,25.2704,Male,127.0,GRD1450
2001,25.8752,Male,127.0,GRD1451
2002,27.6043,Male,127.0,GRD1452
2003,28.0369,Male,127.0,GRD1453
2004,32.8861,Male,127.0,GRD1454
2005,30.7973,Male,127.0,GRD1455
2006,32.4721,Male,127.0,GRD1456
2007,29.7586,Male,127.0,GRD1457
2008,28.1207,Male,127.0,GRD1458
2009,24.9944,Male,127.0,GRD1459
2010,22.8015,Male,127.0,GRD1460
2011,25.0081,Male,127.0,GRD1461
2012,22.8353,Male,127.0,GRD1462
2015,16.3923,Male,127.0,GRD1463
2016,26.5943,Male,127.0,GRD1464
2017,24.5767,Male,127.0,GRD1465
2018,26.4668,Male,127.0,GRD1466
2019,28.3956,Male,127.0,GRD1467
2020,31.1084,Male,127.0,GRD1468
2021,32.0118,Male,127.0,GRD1469
2022,28.6499,Male,127.0,GRD1470
2023,29.1709,Male,127.0,GRD1471
2000,4.877,Male,180.0,GRD1472
2001,5.5451,Male,180.0,GRD1473
2002,5.5231,Male,180.0,GRD1474
2004,4.4335,Male,180.0,GRD1475
2005,3.7187,Male,180.0,GRD1476
2006,7.8069,Male,180.0,GRD1477
2013,13.0007,Male,180.0,GRD1478
2015,0.0,Male,40.0,GRD1479
2022,0.0,Male,40.0,GRD1480
2012,0.5342,Male,188.0,GRD1481
2013,1.1411,Male,188.0,GRD1482
2014,1.996,Male,188.0,GRD1483
2015,4.5675,Male,188.0,GRD1484
2016,2.3127,Male,188.0,GRD1485
2020,9.0218,Male,188.0,GRD1486
2021,1.9319,Male,188.0,GRD1487
2022,7.9646,Male,188.0,GRD1488
2023,7.2534,Male,188.0,GRD1489
2024,5.5828,Male,188.0,GRD1490
2023,0.3788,Male,17.0,GRD1491
2000,0.6337,Male,209.0,GRD1492
2001,12.8461,Male,183.0,GRD1493
2002,12.5824,Male,183.0,GRD1494
2003,21.4011,Male,183.0,GRD1495
2004,18.9888,Male,183.0,GRD1496
2005,19.9288,Male,183.0,GRD1497
2006,20.6318,Male,183.0,GRD1498
2007,20.2453,Male,183.0,GRD1499
2008,23.2171,Male,183.0,GRD1500
2015,19.5077,Male,183.0,GRD1501
2022,24.6018,Male,183.0,GRD1502
2023,21.5804,Male,183.0,GRD1503
2024,25.9816,Male,183.0,GRD1504
2000,4.0465,Male,152.0,GRD1505
2001,3.3365,Male,152.0,GRD1506
2002,3.422,Male,152.0,GRD1507
2004,3.7893,Male,152.0,GRD1508
2021,3.1029,Male,152.0,GRD1509
2022,3.2041,Male,152.0,GRD1510
2023,3.4952,Male,152.0,GRD1511
2013,14.8853,Male,151.0,GRD1512
2014,14.9305,Male,151.0,GRD1513
2015,14.9379,Male,151.0,GRD1514
2016,14.296,Male,151.0,GRD1515
2020,15.7417,Male,151.0,GRD1516
2021,16.1934,Male,151.0,GRD1517
2022,14.6647,Male,151.0,GRD1518
2023,14.0548,Male,151.0,GRD1519
2004,0.8305,Male,131.0,GRD1520
2021,3.5796,Male,131.0,GRD1521
2000,2.0166,Male,111.0,GRD1522
2004,2.4299,Male,111.0,GRD1523
2015,20.7018,Male,166.0,GRD1524
2016,21.5531,Male,166.0,GRD1525
2017,23.0152,Male,166.0,GRD1526
2018,28.8475,Male,166.0,GRD1527
2019,31.3096,Male,166.0,GRD1528
2020,29.9088,Male,166.0,GRD1529
2020,11.534,Male,157.0,GRD1530
2021,12.354,Male,157.0,GRD1531
2022,14.4879,Male,157.0,GRD1532
2023,26.6988,Male,157.0,GRD1533
2006,11.6515,Male,100.0,GRD1534
2008,13.6859,Male,100.0,GRD1535
2009,13.8304,Male,100.0,GRD1536
2010,11.6039,Male,100.0,GRD1537
2011,12.3681,Male,100.0,GRD1538
2000,5.1791,Male,90.0,GRD1539
2002,8.6893,Male,90.0,GRD1540
2009,11.8592,Male,90.0,GRD1541
2001,12.2609,Male,133.0,GRD1542
2003,12.3779,Male,133.0,GRD1543
2004,12.5847,Male,133.0,GRD1544
2005,12.5481,Male,133.0,GRD1545
2006,12.875,Male,133.0,GRD1546
2007,12.7831,Male,133.0,GRD1547
2008,13.3578,Male,133.0,GRD1548
2009,13.7847,Male,133.0,GRD1549
2010,14.6665,Male,133.0,GRD1550
2011,14.7427,Male,133.0,GRD1551
2012,15.1847,Male,133.0,GRD1552
2013,17.2001,Male,133.0,GRD1553
2014,16.4984,Male,133.0,GRD1554
2015,17.4521,Male,133.0,GRD1555
2016,18.1731,Male,133.0,GRD1556
2017,18.5525,Male,133.0,GRD1557
2018,19.1342,Male,133.0,GRD1558
2019,17.9504,Male,133.0,GRD1559
2020,18.4907,Male,133.0,GRD1560
2021,18.9134,Male,133.0,GRD1561
2000,1.7565,Male,144.0,GRD1562
2017,7.3595,Male,144.0,GRD1563
2018,8.2796,Male,144.0,GRD1564
2019,7.8611,Male,144.0,GRD1565
2020,8.2251,Male,144.0,GRD1566
2021,3.3857,Male,144.0,GRD1567
2012,5.0052,Male,159.0,GRD1568
2013,5.5988,Male,159.0,GRD1569
2014,5.8671,Male,159.0,GRD1570
2015,6.2989,Male,159.0,GRD1571
2016,6.6582,Male,159.0,GRD1572
2017,7.2989,Male,159.0,GRD1573
2018,7.7927,Male,159.0,GRD1574
2019,7.7397,Male,159.0,GRD1575
2020,8.533,Male,159.0,GRD1576
2021,8.0275,Male,159.0,GRD1577
2022,8.8161,Male,159.0,GRD1578
2023,8.3265,Male,159.0,GRD1579
2013,1.5345,Male,122.0,GRD1580
2001,9.6774,Female,94.0,GRD1581
2002,7.4074,Female,94.0,GRD1582
2003,9.5672,Female,94.0,GRD1583
2004,6.3457,Female,94.0,GRD1584
2005,6.5574,Female,94.0,GRD1585
2006,15.2964,Female,94.0,GRD1586
2007,4.4444,Female,94.0,GRD1587
2008,8.972,Female,94.0,GRD1588
2009,8.6876,Female,94.0,GRD1589
2010,9.9609,Female,94.0,GRD1590
2011,16.1634,Female,94.0,GRD1591
2012,18.9091,Female,94.0,GRD1592
2014,25.4669,Female,94.0,GRD1593
2018,4.7416,Female,133.0,GRD1594
2020,6.1757,Female,133.0,GRD1595
2023,5.3674,Female,185.0,GRD1596
2003,15.6199,Female,46.0,GRD1597
2011,41.4093,Female,46.0,GRD1598
2012,50.1071,Female,46.0,GRD1599
2013,51.966,Female,46.0,GRD1600
2014,44.9282,Female,46.0,GRD1601
2015,49.4161,Female,46.0,GRD1602
2016,48.4285,Female,46.0,GRD1603
2017,55.2165,Female,46.0,GRD1604
2018,54.5026,Female,46.0,GRD1605
2019,57.8575,Female,46.0,GRD1606
2020,58.0926,Female,46.0,GRD1607
2021,54.8707,Female,46.0,GRD1608
2022,54.0381,Female,46.0,GRD1609
2023,57.0553,Female,46.0,GRD1610
2024,75.433,Female,46.0,GRD1611
2002,0.0,Female,134.0,GRD1612
2003,0.2817,Female,134.0,GRD1613
2004,0.2132,Female,134.0,GRD1614
2005,0.1996,Female,134.0,GRD1615
2006,0.0,Female,134.0,GRD1616
2008,0.6667,Female,134.0,GRD1617
2012,16.3102,Female,134.0,GRD1618
2013,17.4157,Female,134.0,GRD1619
2014,10.6557,Female,134.0,GRD1620
2015,5.4795,Female,134.0,GRD1621
2016,12.6074,Female,134.0,GRD1622
2017,8.6154,Female,134.0,GRD1623
2018,15.4286,Female,134.0,GRD1624
2019,13.4328,Female,134.0,GRD1625
2020,13.1105,Female,134.0,GRD1626
2021,9.7156,Female,134.0,GRD1627
2022,9.4421,Female,134.0,GRD1628
2023,14.6988,Female,134.0,GRD1629
2024,17.66,Female,134.0,GRD1630
2001,11.0162,Female,109.0,GRD1631
2002,8.9293,Female,109.0,GRD1632
2003,13.6356,Female,109.0,GRD1633
2004,14.2356,Female,109.0,GRD1634
2006,15.5602,Female,109.0,GRD1635
2007,13.8131,Female,109.0,GRD1636
2008,14.3448,Female,109.0,GRD1637
2009,15.0803,Female,109.0,GRD1638
2018,12.2668,Female,109.0,GRD1639
2019,26.6294,Female,109.0,GRD1640
2020,24.11,Female,109.0,GRD1641
2021,16.2666,Female,109.0,GRD1642
2022,39.8896,Female,109.0,GRD1643
2023,16.1587,Female,109.0,GRD1644
2001,19.7701,Female,162.0,GRD1645
2002,19.0896,Female,162.0,GRD1646
2003,20.6025,Female,162.0,GRD1647
2004,21.9137,Female,162.0,GRD1648
2005,22.212,Female,162.0,GRD1649
2006,22.9575,Female,162.0,GRD1650
2007,27.9976,Female,162.0,GRD1651
2008,32.6182,Female,162.0,GRD1652
2009,50.0441,Female,162.0,GRD1653
2010,45.2902,Female,162.0,GRD1654
2011,44.7361,Female,162.0,GRD1655
2012,47.8635,Female,162.0,GRD1656
2013,43.6712,Female,162.0,GRD1657
2014,40.2224,Female,162.0,GRD1658
2015,45.2162,Female,162.0,GRD1659
2016,27.5873,Female,162.0,GRD1660
2017,51.7268,Female,162.0,GRD1661
2018,58.1256,Female,162.0,GRD1662
2019,52.4291,Female,162.0,GRD1663
2020,56.831,Female,162.0,GRD1664
2021,54.7859,Female,162.0,GRD1665
2022,51.3154,Female,162.0,GRD1666
2023,34.99,Female,162.0,GRD1667
2024,43.6773,Female,162.0,GRD1668
2009,2.6462,Female,1.0,GRD1669
2010,2.9703,Female,1.0,GRD1670
2011,2.5281,Female,1.0,GRD1671
2012,3.268,Female,1.0,GRD1672
2000,59.624,Female,5.0,GRD1673
2001,61.8751,Female,5.0,GRD1674
2002,65.2806,Female,5.0,GRD1675
2003,57.0436,Female,5.0,GRD1676
2005,72.9573,Female,5.0,GRD1677
2006,72.6307,Female,5.0,GRD1678
2007,72.5999,Female,5.0,GRD1679
2008,73.4262,Female,5.0,GRD1680
2009,74.8229,Female,5.0,GRD1681
2010,74.8544,Female,5.0,GRD1682
2011,79.0745,Female,5.0,GRD1683
2013,87.0605,Female,5.0,GRD1684
2014,87.3612,Female,5.0,GRD1685
2015,70.4565,Female,5.0,GRD1686
2017,72.1852,Female,5.0,GRD1687
2018,74.8773,Female,5.0,GRD1688
2019,75.1396,Female,5.0,GRD1689
2020,76.2157,Female,5.0,GRD1690
2021,89.3547,Female,5.0,GRD1691
2022,91.8901,Female,5.0,GRD1692
2023,84.1,Female,5.0,GRD1693
2013,46.9479,Female,169.0,GRD1694
2014,42.5339,Female,169.0,GRD1695
2015,42.3225,Female,169.0,GRD1696
2016,42.3004,Female,169.0,GRD1697
2018,39.0575,Female,169.0,GRD1698
2019,42.3082,Female,169.0,GRD1699
2020,45.3187,Female,169.0,GRD1700
2021,50.2853,Female,169.0,GRD1701
2022,45.0458,Female,169.0,GRD1702
2023,46.9785,Female,169.0,GRD1703
2000,11.8653,Female,110.0,GRD1704
2001,12.5157,Female,110.0,GRD1705
2002,10.2655,Female,110.0,GRD1706
2003,13.8455,Female,110.0,GRD1707
2004,13.6698,Female,110.0,GRD1708
2005,14.2459,Female,110.0,GRD1709
2008,12.7364,Female,110.0,GRD1710
2009,14.102,Female,110.0,GRD1711
2010,14.9189,Female,110.0,GRD1712
2011,14.2655,Female,110.0,GRD1713
2012,13.2976,Female,110.0,GRD1714
2013,16.0311,Female,110.0,GRD1715
2014,16.1588,Female,110.0,GRD1716
2015,15.1471,Female,110.0,GRD1717
2016,16.0701,Female,110.0,GRD1718
2017,19.1341,Female,110.0,GRD1719
2018,20.7107,Female,110.0,GRD1720
2019,21.1889,Female,110.0,GRD1721
2020,24.5185,Female,110.0,GRD1722
2021,26.9291,Female,110.0,GRD1723
2022,28.166,Female,110.0,GRD1724
2023,32.0951,Female,110.0,GRD1725
2024,34.7158,Female,110.0,GRD1726
2001,0.3255,Female,23.0,GRD1727
2003,0.3809,Female,23.0,GRD1728
2004,0.268,Female,23.0,GRD1729
2013,2.0771,Female,23.0,GRD1730
2014,2.4781,Female,23.0,GRD1731
2001,18.5012,Female,58.0,GRD1732
2002,19.7987,Female,58.0,GRD1733
2006,21.1423,Female,58.0,GRD1734
2008,31.4213,Female,58.0,GRD1735
2009,21.3877,Female,58.0,GRD1736
2010,21.6544,Female,58.0,GRD1737
2011,20.2177,Female,58.0,GRD1738
2012,20.3292,Female,58.0,GRD1739
2013,52.81,Female,58.0,GRD1740
2014,54.3607,Female,58.0,GRD1741
2016,35.0944,Female,58.0,GRD1742
2017,38.4663,Female,58.0,GRD1743
2018,62.5281,Female,58.0,GRD1744
2019,59.5566,Female,58.0,GRD1745
2020,67.2383,Female,58.0,GRD1746
2021,63.7492,Female,58.0,GRD1747
2022,61.4333,Female,58.0,GRD1748
2023,61.5585,Female,58.0,GRD1749
2008,1.0962,Female,121.0,GRD1750
2018,1.1754,Female,121.0,GRD1751
2019,1.8968,Female,121.0,GRD1752
2020,1.5353,Female,121.0,GRD1753
2021,2.0926,Female,121.0,GRD1754
2022,2.6041,Female,121.0,GRD1755
2024,4.202,Female,121.0,GRD1756
2002,3.0599,Female,29.0,GRD1757
2003,3.2517,Female,29.0,GRD1758
2000,24.3815,Female,34.0,GRD1759
2001,22.7354,Female,34.0,GRD1760
2002,31.3918,Female,34.0,GRD1761
2003,31.0018,Female,34.0,GRD1762
2004,30.1734,Female,34.0,GRD1763
2005,29.7458,Female,34.0,GRD1764
2007,30.7599,Female,34.0,GRD1765
2008,35.4068,Female,34.0,GRD1766
2009,35.678,Female,34.0,GRD1767
2010,35.6958,Female,34.0,GRD1768
2011,40.2138,Female,34.0,GRD1769
2012,42.1175,Female,34.0,GRD1770
2013,57.6786,Female,34.0,GRD1771
2014,54.801,Female,34.0,GRD1772
2015,58.1516,Female,34.0,GRD1773
2016,63.4949,Female,34.0,GRD1774
2017,63.8705,Female,34.0,GRD1775
2018,64.4609,Female,34.0,GRD1776
2019,69.0819,Female,34.0,GRD1777
2020,64.4522,Female,34.0,GRD1778
2021,71.2841,Female,34.0,GRD1779
2023,58.4126,Female,34.0,GRD1780
2003,16.3856,Female,147.0,GRD1781
2005,19.7125,Female,147.0,GRD1782
2006,17.551,Female,147.0,GRD1783
2015,30.5715,Female,147.0,GRD1784
2016,37.4222,Female,147.0,GRD1785
2017,36.4209,Female,147.0,GRD1786
2018,35.3118,Female,147.0,GRD1787
2019,41.2487,Female,147.0,GRD1788
2020,46.9024,Female,147.0,GRD1789
2021,39.5777,Female,147.0,GRD1790
2022,45.205,Female,147.0,GRD1791
2023,58.8327,Female,147.0,GRD1792
2024,60.8696,Female,147.0,GRD1793
2007,21.454,Female,143.0,GRD1794
2008,28.5353,Female,143.0,GRD1795
2009,34.388,Female,143.0,GRD1796
2018,49.055,Female,143.0,GRD1797
2019,48.0742,Female,143.0,GRD1798
2020,39.4674,Female,143.0,GRD1799
2021,38.8656,Female,143.0,GRD1800
2022,45.6203,Female,143.0,GRD1801
2023,44.0303,Female,143.0,GRD1802
2000,27.1284,Female,8.0,GRD1803
2001,30.1613,Female,8.0,GRD1804
2002,33.9841,Female,8.0,GRD1805
2003,37.5439,Female,8.0,GRD1806
2010,60.3278,Female,8.0,GRD1807
2011,61.485,Female,8.0,GRD1808
2012,68.5146,Female,8.0,GRD1809
2013,82.8759,Female,8.0,GRD1810
2018,103.2523,Female,8.0,GRD1811
2019,87.1544,Female,8.0,GRD1812
2020,72.7803,Female,8.0,GRD1813
2021,69.3857,Female,8.0,GRD1814
2022,68.8229,Female,8.0,GRD1815
2023,69.9763,Female,8.0,GRD1816
2024,64.9565,Female,8.0,GRD1817
2011,13.0884,Female,6.0,GRD1818
2012,16.6372,Female,6.0,GRD1819
2014,0.0,Female,6.0,GRD1820
2015,9.8116,Female,6.0,GRD1821
2017,0.0,Female,26.0,GRD1822
2018,0.0,Female,26.0,GRD1823
2012,31.6109,Female,161.0,GRD1824
2001,25.5586,Female,181.0,GRD1825
2007,41.9443,Female,181.0,GRD1826
2009,38.4334,Female,181.0,GRD1827
2010,39.96,Female,181.0,GRD1828
2011,40.05,Female,181.0,GRD1829
2004,42.4437,Female,193.0,GRD1830
2005,50.2604,Female,193.0,GRD1831
2012,45.5607,Female,193.0,GRD1832
2013,48.5711,Female,193.0,GRD1833
2014,50.1694,Female,193.0,GRD1834
2016,50.5793,Female,193.0,GRD1835
2018,49.5752,Female,193.0,GRD1836
2019,50.0677,Female,193.0,GRD1837
2020,50.8155,Female,193.0,GRD1838
2021,53.666,Female,193.0,GRD1839
2022,57.1433,Female,193.0,GRD1840
2023,53.4668,Female,193.0,GRD1841
2000,19.1187,Female,156.0,GRD1842
2001,19.2813,Female,156.0,GRD1843
2002,18.7171,Female,156.0,GRD1844
2003,18.6643,Female,156.0,GRD1845
2004,20.9718,Female,156.0,GRD1846
2005,25.9308,Female,156.0,GRD1847
2006,28.3711,Female,156.0,GRD1848
2007,31.4886,Female,156.0,GRD1849
2008,33.8712,Female,156.0,GRD1850
2009,33.3037,Female,156.0,GRD1851
2010,32.8053,Female,156.0,GRD1852
2011,32.208,Female,156.0,GRD1853
2013,49.6359,Female,156.0,GRD1854
2014,50.7324,Female,156.0,GRD1855
2015,51.7349,Female,156.0,GRD1856
2016,51.3979,Female,156.0,GRD1857
2017,54.4971,Female,156.0,GRD1858
2018,56.4623,Female,156.0,GRD1859
2019,58.9192,Female,156.0,GRD1860
2020,58.2768,Female,156.0,GRD1861
2021,63.6494,Female,156.0,GRD1862
2022,65.1286,Female,156.0,GRD1863
2023,67.4775,Female,156.0,GRD1864
2000,11.9528,Female,71.0,GRD1865
2003,16.2041,Female,71.0,GRD1866
2006,16.9011,Female,71.0,GRD1867
2007,18.1829,Female,71.0,GRD1868
2008,19.224,Female,71.0,GRD1869
2009,25.05,Female,71.0,GRD1870
2010,22.9221,Female,71.0,GRD1871
2012,21.7272,Female,71.0,GRD1872
2018,15.6251,Female,71.0,GRD1873
2019,13.7915,Female,71.0,GRD1874
2020,11.247,Female,71.0,GRD1875
2021,16.1791,Female,71.0,GRD1876
2022,17.9481,Female,71.0,GRD1877
2023,18.1156,Female,71.0,GRD1878
2013,17.0956,Female,15.0,GRD1879
2014,26.2938,Female,15.0,GRD1880
2015,30.4662,Female,15.0,GRD1881
2016,33.9616,Female,15.0,GRD1882
2017,37.2997,Female,15.0,GRD1883
2018,39.4687,Female,15.0,GRD1884
2019,40.8346,Female,15.0,GRD1885
2020,44.2094,Female,15.0,GRD1886
2021,48.993,Female,15.0,GRD1887
2022,51.9369,Female,15.0,GRD1888
2023,55.0872,Female,15.0,GRD1889
2024,61.2215,Female,15.0,GRD1890
2002,5.4939,Female,72.0,GRD1891
2004,7.3499,Female,72.0,GRD1892
2006,9.4798,Female,72.0,GRD1893
2011,16.0933,Female,72.0,GRD1894
2012,17.1982,Female,72.0,GRD1895
2013,22.9795,Female,72.0,GRD1896
2014,24.2355,Female,72.0,GRD1897
2015,25.1737,Female,72.0,GRD1898
2016,27.4244,Female,72.0,GRD1899
2017,29.5862,Female,72.0,GRD1900
2018,31.8582,Female,72.0,GRD1901
2019,32.6287,Female,72.0,GRD1902
2020,30.7381,Female,72.0,GRD1903
2021,35.3049,Female,72.0,GRD1904
2001,35.3296,Female,35.0,GRD1905
2002,39.6283,Female,35.0,GRD1906
2010,46.5737,Female,35.0,GRD1907
2011,49.5532,Female,35.0,GRD1908
2000,13.3909,Female,67.0,GRD1909
2001,15.0584,Female,67.0,GRD1910
2002,16.0151,Female,67.0,GRD1911
2003,18.4198,Female,67.0,GRD1912
2004,18.733,Female,67.0,GRD1913
2005,19.7506,Female,67.0,GRD1914
2006,21.4758,Female,67.0,GRD1915
2007,29.2129,Female,67.0,GRD1916
2008,38.1944,Female,67.0,GRD1917
2009,61.3071,Female,67.0,GRD1918
2010,56.9594,Female,67.0,GRD1919
2011,67.2998,Female,67.0,GRD1920
2012,63.3226,Female,67.0,GRD1921
2013,66.8423,Female,67.0,GRD1922
2014,54.8256,Female,67.0,GRD1923
2015,42.2722,Female,67.0,GRD1924
2016,27.8052,Female,67.0,GRD1925
2017,21.2395,Female,67.0,GRD1926
2018,23.0756,Female,67.0,GRD1927
2006,1.676,Female,60.0,GRD1928
2007,3.4091,Female,60.0,GRD1929
2008,2.7523,Female,60.0,GRD1930
2002,8.3646,Female,213.0,GRD1931
2003,8.1272,Female,213.0,GRD1932
2004,9.696,Female,213.0,GRD1933
2005,9.7718,Female,213.0,GRD1934
2006,9.8943,Female,213.0,GRD1935
2007,9.5857,Female,213.0,GRD1936
2008,15.6537,Female,213.0,GRD1937
2009,17.2925,Female,213.0,GRD1938
2010,19.2902,Female,213.0,GRD1939
2011,21.5615,Female,213.0,GRD1940
2012,27.0722,Female,213.0,GRD1941
2013,28.92,Female,213.0,GRD1942
2014,32.5981,Female,213.0,GRD1943
2015,30.8832,Female,213.0,GRD1944
2016,31.1704,Female,213.0,GRD1945
2017,31.553,Female,213.0,GRD1946
2018,27.1721,Female,213.0,GRD1947
2019,29.617,Female,213.0,GRD1948
2020,28.6642,Female,213.0,GRD1949
2021,34.8297,Female,213.0,GRD1950
2022,3.3777,Female,213.0,GRD1951
2023,37.3361,Female,213.0,GRD1952
2000,14.6425,Female,168.0,GRD1953
2001,15.1551,Female,168.0,GRD1954
2002,16.7401,Female,168.0,GRD1955
2003,18.53,Female,168.0,GRD1956
2004,24.3478,Female,168.0,GRD1957
2005,30.3986,Female,168.0,GRD1958
2006,36.5954,Female,168.0,GRD1959
2007,43.1646,Female,168.0,GRD1960
2008,47.1579,Female,168.0,GRD1961
2009,50.6875,Female,168.0,GRD1962
2010,55.0242,Female,168.0,GRD1963
2011,57.8394,Female,168.0,GRD1964
2012,55.9891,Female,168.0,GRD1965
2013,60.6877,Female,168.0,GRD1966
2014,58.791,Female,168.0,GRD1967
2015,49.2985,Female,168.0,GRD1968
2016,46.6033,Female,168.0,GRD1969
2017,54.972,Female,168.0,GRD1970
2018,57.304,Female,168.0,GRD1971
2019,55.5422,Female,168.0,GRD1972
2020,54.1933,Female,168.0,GRD1973
2021,55.2094,Female,168.0,GRD1974
2022,54.5923,Female,168.0,GRD1975
2023,53.5157,Female,168.0,GRD1976
2000,17.8655,Female,75.0,GRD1977
2001,17.2836,Female,75.0,GRD1978
2002,17.5152,Female,75.0,GRD1979
2003,18.3144,Female,75.0,GRD1980
2004,19.3248,Female,75.0,GRD1981
2005,20.0634,Female,75.0,GRD1982
2006,22.1194,Female,75.0,GRD1983
2007,24.4609,Female,75.0,GRD1984
2008,27.4947,Female,75.0,GRD1985
2009,30.7291,Female,75.0,GRD1986
2010,31.3697,Female,75.0,GRD1987
2011,32.4647,Female,75.0,GRD1988
2012,33.4466,Female,75.0,GRD1989
2015,44.3359,Female,75.0,GRD1990
2016,45.0378,Female,75.0,GRD1991
2017,46.6639,Female,75.0,GRD1992
2018,45.8979,Female,75.0,GRD1993
2019,49.9183,Female,75.0,GRD1994
2020,46.2127,Female,75.0,GRD1995
2021,51.8726,Female,75.0,GRD1996
2022,50.9833,Female,75.0,GRD1997
2023,50.2149,Female,75.0,GRD1998
2005,0.8287,Female,49.0,GRD1999
2001,47.1154,Female,30.0,GRD2000
2002,45.7293,Female,30.0,GRD2001
2003,52.3571,Female,30.0,GRD2002
